year,geography,geography_type,indicator,value,value_type,demographics,demographic_type,included
2015,Wayne,County,Outpatient Visits Involving All Drug Overdose,325,Rate,,,No
2015,Wayne,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2015,Wayne,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2015,Weakley,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2015,Weakley,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2015,Weakley,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,No
2015,Weakley,County,Outpatient Visits Involving Cocaine Overdose,1,Count,,,No
2015,Weakley,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2015,Weakley,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2015,Weakley,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,4,Count,,,No
2015,Weakley,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,4,Count,,,No
2015,Weakley,County,Inpatient Stays Involving All Drug Overdose,26,Count,,,No
2015,Weakley,County,Outpatient Visits Involving All Drug Overdose,63,Count,,,No
2015,Weakley,County,Inpatient Stays Involving All Stimulant Overdose,1,Count,,,No
2015,Weakley,County,Outpatient Visits Involving All Stimulant Overdose,4,Count,,,No
2015,Weakley,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2015,Weakley,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2015,Weakley,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2015,Weakley,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2015,Weakley,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2015,Weakley,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2015,Weakley,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2015,Weakley,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2015,Weakley,County,Inpatient Stays Involving All Drug Overdose,67,Rate,,,No
2015,Weakley,County,Outpatient Visits Involving All Drug Overdose,193,Rate,,,No
2015,Weakley,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2015,Weakley,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2015,West Tennessee,Region,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),6,Count,,,No
2015,West Tennessee,Region,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),7,Count,,,No
2015,West Tennessee,Region,Inpatient Stays Involving Cocaine Overdose,3,Count,,,No
2015,West Tennessee,Region,Outpatient Visits Involving Cocaine Overdose,2,Count,,,No
2015,West Tennessee,Region,Inpatient Stays Involving Heroin Overdose,10,Count,,,No
2015,West Tennessee,Region,Outpatient Visits Involving Heroin Overdose,30,Count,,,No
2015,West Tennessee,Region,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,109,Count,,,No
2015,West Tennessee,Region,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,149,Count,,,No
2015,West Tennessee,Region,Inpatient Stays Involving All Drug Overdose,568,Count,,,No
2015,West Tennessee,Region,Outpatient Visits Involving All Drug Overdose,1406,Count,,,No
2015,West Tennessee,Region,Inpatient Stays Involving All Stimulant Overdose,28,Count,,,No
2015,West Tennessee,Region,Outpatient Visits Involving All Stimulant Overdose,56,Count,,,No
2015,West Tennessee,Region,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2015,West Tennessee,Region,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2015,West Tennessee,Region,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2015,West Tennessee,Region,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2015,West Tennessee,Region,Inpatient Stays Involving Heroin Overdose,2,Rate,,,No
2015,West Tennessee,Region,Outpatient Visits Involving Heroin Overdose,7,Rate,,,No
2015,West Tennessee,Region,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,18,Rate,,,No
2015,West Tennessee,Region,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,28,Rate,,,No
2015,West Tennessee,Region,Inpatient Stays Involving All Drug Overdose,99,Rate,,,No
2015,West Tennessee,Region,Outpatient Visits Involving All Drug Overdose,278,Rate,,,No
2015,West Tennessee,Region,Inpatient Stays Involving All Stimulant Overdose,6,Rate,,,No
2015,West Tennessee,Region,Outpatient Visits Involving All Stimulant Overdose,12,Rate,,,No
2015,White,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,No
2015,White,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),1,Count,,,No
2015,White,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2015,White,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2015,White,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2015,White,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2015,White,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,10,Count,,,No
2015,White,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,9,Count,,,No
2015,White,County,Inpatient Stays Involving All Drug Overdose,38,Count,,,No
2015,White,County,Outpatient Visits Involving All Drug Overdose,59,Count,,,No
2015,White,County,Inpatient Stays Involving All Stimulant Overdose,4,Count,,,No
2015,White,County,Outpatient Visits Involving All Stimulant Overdose,1,Count,,,No
2015,White,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2015,White,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2015,White,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2015,White,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2015,White,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2015,White,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2015,White,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,28,Rate,,,No
2015,White,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2015,White,County,Inpatient Stays Involving All Drug Overdose,118,Rate,,,No
2015,White,County,Outpatient Visits Involving All Drug Overdose,232,Rate,,,No
2015,White,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2015,White,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2015,Williamson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2015,Williamson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,No
2015,Williamson,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2015,Williamson,County,Outpatient Visits Involving Cocaine Overdose,1,Count,,,No
2015,Williamson,County,Inpatient Stays Involving Heroin Overdose,4,Count,,,No
2015,Williamson,County,Outpatient Visits Involving Heroin Overdose,11,Count,,,No
2015,Williamson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,17,Count,,,No
2015,Williamson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,13,Count,,,No
2015,Williamson,County,Inpatient Stays Involving All Drug Overdose,125,Count,,,No
2015,Williamson,County,Outpatient Visits Involving All Drug Overdose,277,Count,,,No
2015,Williamson,County,Inpatient Stays Involving All Stimulant Overdose,1,Count,,,No
2015,Williamson,County,Outpatient Visits Involving All Stimulant Overdose,8,Count,,,No
2015,Williamson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2015,Williamson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2015,Williamson,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2015,Williamson,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2015,Williamson,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,No
2015,Williamson,County,Outpatient Visits Involving Heroin Overdose,6,Rate,,,No
2015,Williamson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,8,Rate,,,No
2015,Williamson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,6,Rate,,,No
2015,Williamson,County,Inpatient Stays Involving All Drug Overdose,62,Rate,,,No
2015,Williamson,County,Outpatient Visits Involving All Drug Overdose,140,Rate,,,No
2015,Williamson,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2015,Williamson,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2015,Wilson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),1,Count,,,No
2015,Wilson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2015,Wilson,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,No
2015,Wilson,County,Outpatient Visits Involving Cocaine Overdose,2,Count,,,No
2015,Wilson,County,Inpatient Stays Involving Heroin Overdose,2,Count,,,No
2015,Wilson,County,Outpatient Visits Involving Heroin Overdose,17,Count,,,No
2015,Wilson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,32,Count,,,No
2015,Wilson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,32,Count,,,No
2015,Wilson,County,Inpatient Stays Involving All Drug Overdose,133,Count,,,No
2015,Wilson,County,Outpatient Visits Involving All Drug Overdose,271,Count,,,No
2015,Wilson,County,Inpatient Stays Involving All Stimulant Overdose,10,Count,,,No
2015,Wilson,County,Outpatient Visits Involving All Stimulant Overdose,13,Count,,,No
2015,Wilson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2015,Wilson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2015,Wilson,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2015,Wilson,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2015,Wilson,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,No
2015,Wilson,County,Outpatient Visits Involving Heroin Overdose,15,Rate,,,No
2015,Wilson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,24,Rate,,,No
2015,Wilson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,26,Rate,,,No
2015,Wilson,County,Inpatient Stays Involving All Drug Overdose,101,Rate,,,No
2015,Wilson,County,Outpatient Visits Involving All Drug Overdose,225,Rate,,,No
2015,Wilson,County,Inpatient Stays Involving All Stimulant Overdose,8,Rate,,,No
2015,Wilson,County,Outpatient Visits Involving All Stimulant Overdose,12,Rate,,,No
2016,Anderson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),14,Count,,,No
2016,Anderson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),5,Count,,,No
2016,Anderson,County,Inpatient Stays Involving Cocaine Overdose,4,Count,,,No
2016,Anderson,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2016,Anderson,County,Inpatient Stays Involving Heroin Overdose,2,Count,,,No
2016,Anderson,County,Outpatient Visits Involving Heroin Overdose,26,Count,,,No
2016,Anderson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,67,Count,,,No
2016,Anderson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,32,Count,,,No
2016,Anderson,County,Inpatient Stays Involving All Drug Overdose,144,Count,,,No
2016,Anderson,County,Outpatient Visits Involving All Drug Overdose,219,Count,,,No
2016,Anderson,County,Inpatient Stays Involving All Stimulant Overdose,15,Count,,,No
2016,Anderson,County,Outpatient Visits Involving All Stimulant Overdose,6,Count,,,No
2016,Anderson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),22,Rate,,,No
2016,Anderson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Anderson,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Anderson,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2016,Anderson,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,No
2016,Anderson,County,Outpatient Visits Involving Heroin Overdose,41,Rate,,,No
2016,Anderson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,85,Rate,,,No
2016,Anderson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,44,Rate,,,No
2016,Anderson,County,Inpatient Stays Involving All Drug Overdose,183,Rate,,,No
2016,Anderson,County,Outpatient Visits Involving All Drug Overdose,321,Rate,,,No
2016,Anderson,County,Inpatient Stays Involving All Stimulant Overdose,23,Rate,,,No
2016,Anderson,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Bedford,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,No
2016,Bedford,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),5,Count,,,No
2016,Bedford,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,No
2016,Bedford,County,Outpatient Visits Involving Cocaine Overdose,1,Count,,,No
2016,Bedford,County,Inpatient Stays Involving Heroin Overdose,3,Count,,,No
2016,Bedford,County,Outpatient Visits Involving Heroin Overdose,2,Count,,,No
2016,Bedford,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,11,Count,,,No
2016,Bedford,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,27,Count,,,No
2016,Bedford,County,Inpatient Stays Involving All Drug Overdose,57,Count,,,No
2016,Bedford,County,Outpatient Visits Involving All Drug Overdose,87,Count,,,No
2016,Bedford,County,Inpatient Stays Involving All Stimulant Overdose,3,Count,,,No
2016,Bedford,County,Outpatient Visits Involving All Stimulant Overdose,6,Count,,,No
2016,Bedford,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Bedford,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Bedford,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Bedford,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2016,Bedford,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,No
2016,Bedford,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,No
2016,Bedford,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,21,Rate,,,No
2016,Bedford,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,59,Rate,,,No
2016,Bedford,County,Inpatient Stays Involving All Drug Overdose,121,Rate,,,No
2016,Bedford,County,Outpatient Visits Involving All Drug Overdose,185,Rate,,,No
2016,Bedford,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Bedford,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Benton,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),4,Count,,,No
2016,Benton,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),3,Count,,,No
2016,Benton,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,No
2016,Benton,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2016,Benton,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2016,Benton,County,Outpatient Visits Involving Heroin Overdose,1,Count,,,No
2016,Benton,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,11,Count,,,No
2016,Benton,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,13,Count,,,No
2016,Benton,County,Inpatient Stays Involving All Drug Overdose,31,Count,,,No
2016,Benton,County,Outpatient Visits Involving All Drug Overdose,80,Count,,,No
2016,Benton,County,Inpatient Stays Involving All Stimulant Overdose,5,Count,,,No
2016,Benton,County,Outpatient Visits Involving All Stimulant Overdose,3,Count,,,No
2016,Benton,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Benton,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Benton,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Benton,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2016,Benton,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2016,Benton,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,No
2016,Benton,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,51,Rate,,,No
2016,Benton,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,61,Rate,,,No
2016,Benton,County,Inpatient Stays Involving All Drug Overdose,159,Rate,,,No
2016,Benton,County,Outpatient Visits Involving All Drug Overdose,507,Rate,,,No
2016,Benton,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Benton,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Bledsoe,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),1,Count,,,No
2016,Bledsoe,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,No
