year,geography,geography_type,indicator,value,value_type,demographics,demographic_type,included
2015,Van Buren,County,Opioids and Any Stimulant,0,Rate,,,No
2015,Van Buren,County,All Opioids and Benzodiazepines,0,Rate,,,No
2015,Van Buren,County,All Drug Overdose Deaths,0,Rate,,,No
2015,Van Buren,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2015,Warren,County,Stimulant Death,3,Count,,,No
2015,Warren,County,Benzodiazepine Death,4,Count,,,No
2015,Warren,County,Cocaine Death,0,Count,,,No
2015,Warren,County,Fentanyl Death,0,Count,,,No
2015,Warren,County,Heroin Death,1,Count,,,No
2015,Warren,County,Opioid Death,3,Count,,,No
2015,Warren,County,All Opioids,5,Count,,,No
2015,Warren,County,Opioids and Any Stimulant,3,Count,,,No
2015,Warren,County,All Opioids and Benzodiazepines,4,Count,,,No
2015,Warren,County,All Drug Overdose Deaths,7,Count,,,No
2015,Warren,County,Psychostimulants with Abuse Potential (Including Methamphetamine),3,Count,,,No
2015,Warren,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2015,Warren,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2015,Warren,County,Cocaine Death,0,Rate,,,No
2015,Warren,County,Fentanyl Death,0,Rate,,,No
2015,Warren,County,Drug Overdose Deaths Involving Heroin,,Rate,,,No
2015,Warren,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2015,Warren,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2015,Warren,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2015,Warren,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2015,Warren,County,All Drug Overdose Deaths,,Rate,,,No
2015,Warren,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2015,Washington,County,Stimulant Death,1,Count,,,No
2015,Washington,County,Benzodiazepine Death,14,Count,,,No
2015,Washington,County,Cocaine Death,1,Count,,,No
2015,Washington,County,Fentanyl Death,3,Count,,,No
2015,Washington,County,Heroin Death,0,Count,,,No
2015,Washington,County,Opioid Death,12,Count,,,No
2015,Washington,County,All Opioids,17,Count,,,No
2015,Washington,County,Opioids and Any Stimulant,0,Count,,,No
2015,Washington,County,All Opioids and Benzodiazepines,14,Count,,,No
2015,Washington,County,All Drug Overdose Deaths,30,Count,,,No
2015,Washington,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2015,Washington,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2015,Washington,County,Benzodiazepine Death,10,Rate,,,No
2015,Washington,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2015,Washington,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2015,Washington,County,Heroin Death,0,Rate,,,No
2015,Washington,County,Opioid Death,8,Rate,,,No
2015,Washington,County,All Opioids,13,Rate,,,No
2015,Washington,County,Opioids and Any Stimulant,0,Rate,,,No
2015,Washington,County,All Opioids and Benzodiazepines,10,Rate,,,No
2015,Washington,County,All Drug Overdose Deaths,22,Rate,,,No
2015,Washington,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2015,Wayne,County,Stimulant Death,0,Count,,,No
2015,Wayne,County,Benzodiazepine Death,2,Count,,,No
2015,Wayne,County,Cocaine Death,0,Count,,,No
2015,Wayne,County,Fentanyl Death,0,Count,,,No
2015,Wayne,County,Heroin Death,0,Count,,,No
2015,Wayne,County,Opioid Death,3,Count,,,No
2015,Wayne,County,All Opioids,3,Count,,,No
2015,Wayne,County,Opioids and Any Stimulant,0,Count,,,No
2015,Wayne,County,All Opioids and Benzodiazepines,2,Count,,,No
2015,Wayne,County,All Drug Overdose Deaths,3,Count,,,No
2015,Wayne,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2015,Wayne,County,Stimulant Death,0,Rate,,,No
2015,Wayne,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2015,Wayne,County,Cocaine Death,0,Rate,,,No
2015,Wayne,County,Fentanyl Death,0,Rate,,,No
2015,Wayne,County,Heroin Death,0,Rate,,,No
2015,Wayne,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2015,Wayne,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2015,Wayne,County,Opioids and Any Stimulant,0,Rate,,,No
2015,Wayne,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2015,Wayne,County,All Drug Overdose Deaths,,Rate,,,No
2015,Wayne,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2015,Weakley,County,Stimulant Death,3,Count,,,No
2015,Weakley,County,Benzodiazepine Death,3,Count,,,No
2015,Weakley,County,Cocaine Death,0,Count,,,No
2015,Weakley,County,Fentanyl Death,0,Count,,,No
2015,Weakley,County,Heroin Death,0,Count,,,No
2015,Weakley,County,Opioid Death,3,Count,,,No
2015,Weakley,County,All Opioids,4,Count,,,No
2015,Weakley,County,Opioids and Any Stimulant,2,Count,,,No
2015,Weakley,County,All Opioids and Benzodiazepines,3,Count,,,No
2015,Weakley,County,All Drug Overdose Deaths,6,Count,,,No
2015,Weakley,County,Psychostimulants with Abuse Potential (Including Methamphetamine),3,Count,,,No
2015,Weakley,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2015,Weakley,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2015,Weakley,County,Cocaine Death,0,Rate,,,No
2015,Weakley,County,Fentanyl Death,0,Rate,,,No
2015,Weakley,County,Heroin Death,0,Rate,,,No
2015,Weakley,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2015,Weakley,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2015,Weakley,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2015,Weakley,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2015,Weakley,County,All Drug Overdose Deaths,,Rate,,,No
2015,Weakley,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2015,West Tennessee,Region,Stimulant Death,22,Count,,,No
2015,West Tennessee,Region,Benzodiazepine Death,33,Count,,,No
2015,West Tennessee,Region,Cocaine Death,6,Count,,,No
2015,West Tennessee,Region,Fentanyl Death,8,Count,,,No
2015,West Tennessee,Region,Heroin Death,10,Count,,,No
2015,West Tennessee,Region,Opioid Death,48,Count,,,No
2015,West Tennessee,Region,All Opioids,66,Count,,,No
2015,West Tennessee,Region,Opioids and Any Stimulant,14,Count,,,No
2015,West Tennessee,Region,All Opioids and Benzodiazepines,30,Count,,,No
2015,West Tennessee,Region,All Drug Overdose Deaths,100,Count,,,No
2015,West Tennessee,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),18,Count,,,No
2015,West Tennessee,Region,Stimulant Death,4,Rate,,,No
2015,West Tennessee,Region,Benzodiazepine Death,7,Rate,,,No
2015,West Tennessee,Region,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2015,West Tennessee,Region,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2015,West Tennessee,Region,Heroin Death,2,Rate,,,No
2015,West Tennessee,Region,Opioid Death,10,Rate,,,No
2015,West Tennessee,Region,All Opioids,14,Rate,,,No
2015,West Tennessee,Region,Opioids and Any Stimulant,3,Rate,,,No
2015,West Tennessee,Region,All Opioids and Benzodiazepines,6,Rate,,,No
2015,West Tennessee,Region,All Drug Overdose Deaths,21,Rate,,,No
2015,West Tennessee,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),4,Rate,,,No
2015,White,County,Stimulant Death,0,Count,,,No
2015,White,County,Benzodiazepine Death,3,Count,,,No
2015,White,County,Cocaine Death,0,Count,,,No
2015,White,County,Fentanyl Death,1,Count,,,No
2015,White,County,Heroin Death,0,Count,,,No
2015,White,County,Opioid Death,5,Count,,,No
2015,White,County,All Opioids,7,Count,,,No
2015,White,County,Opioids and Any Stimulant,0,Count,,,No
2015,White,County,All Opioids and Benzodiazepines,3,Count,,,No
2015,White,County,All Drug Overdose Deaths,8,Count,,,No
2015,White,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2015,White,County,Stimulant Death,0,Rate,,,No
2015,White,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2015,White,County,Cocaine Death,0,Rate,,,No
2015,White,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2015,White,County,Heroin Death,0,Rate,,,No
2015,White,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2015,White,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2015,White,County,Opioids and Any Stimulant,0,Rate,,,No
2015,White,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2015,White,County,All Drug Overdose Deaths,,Rate,,,No
2015,White,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2015,Williamson,County,Stimulant Death,4,Count,,,No
2015,Williamson,County,Benzodiazepine Death,11,Count,,,No
2015,Williamson,County,Cocaine Death,4,Count,,,No
2015,Williamson,County,Fentanyl Death,7,Count,,,No
2015,Williamson,County,Heroin Death,4,Count,,,No
2015,Williamson,County,Opioid Death,12,Count,,,No
2015,Williamson,County,All Opioids,21,Count,,,No
2015,Williamson,County,Opioids and Any Stimulant,4,Count,,,No
2015,Williamson,County,All Opioids and Benzodiazepines,10,Count,,,No
2015,Williamson,County,All Drug Overdose Deaths,25,Count,,,No
2015,Williamson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),1,Count,,,No
2015,Williamson,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2015,Williamson,County,Benzodiazepine Death,6,Rate,,,No
2015,Williamson,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2015,Williamson,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2015,Williamson,County,Drug Overdose Deaths Involving Heroin,,Rate,,,No
2015,Williamson,County,Opioid Death,6,Rate,,,No
2015,Williamson,County,All Opioids,11,Rate,,,No
2015,Williamson,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2015,Williamson,County,All Opioids and Benzodiazepines,6,Rate,,,No
2015,Williamson,County,All Drug Overdose Deaths,13,Rate,,,No
2015,Williamson,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2015,Wilson,County,Stimulant Death,7,Count,,,No
2015,Wilson,County,Benzodiazepine Death,16,Count,,,No
2015,Wilson,County,Cocaine Death,5,Count,,,No
2015,Wilson,County,Fentanyl Death,10,Count,,,No
2015,Wilson,County,Heroin Death,7,Count,,,No
2015,Wilson,County,Opioid Death,18,Count,,,No
2015,Wilson,County,All Opioids,26,Count,,,No
2015,Wilson,County,Opioids and Any Stimulant,5,Count,,,No
2015,Wilson,County,All Opioids and Benzodiazepines,14,Count,,,No
2015,Wilson,County,All Drug Overdose Deaths,37,Count,,,No
2015,Wilson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),2,Count,,,No
2015,Wilson,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2015,Wilson,County,Benzodiazepine Death,13,Rate,,,No
2015,Wilson,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2015,Wilson,County,Fentanyl Death,9,Rate,,,No
2015,Wilson,County,Drug Overdose Deaths Involving Heroin,,Rate,,,No
2015,Wilson,County,Opioid Death,15,Rate,,,No
2015,Wilson,County,All Opioids,22,Rate,,,No
2015,Wilson,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2015,Wilson,County,All Opioids and Benzodiazepines,11,Rate,,,No
2015,Wilson,County,All Drug Overdose Deaths,30,Rate,,,No
2015,Wilson,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2016,Anderson,County,Stimulant Death,6,Count,,,No
2016,Anderson,County,Benzodiazepine Death,10,Count,,,No
2016,Anderson,County,Cocaine Death,0,Count,,,No
2016,Anderson,County,Fentanyl Death,5,Count,,,No
2016,Anderson,County,Heroin Death,5,Count,,,No
2016,Anderson,County,Opioid Death,18,Count,,,No
2016,Anderson,County,All Opioids,24,Count,,,No
2016,Anderson,County,Opioids and Any Stimulant,5,Count,,,No
2016,Anderson,County,All Opioids and Benzodiazepines,9,Count,,,No
2016,Anderson,County,All Drug Overdose Deaths,31,Count,,,No
2016,Anderson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),6,Count,,,No
2016,Anderson,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2016,Anderson,County,Benzodiazepine Death,14,Rate,,,No
2016,Anderson,County,Cocaine Death,0,Rate,,,No
2016,Anderson,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2016,Anderson,County,Drug Overdose Deaths Involving Heroin,,Rate,,,No
2016,Anderson,County,Opioid Death,25,Rate,,,No
2016,Anderson,County,All Opioids,35,Rate,,,No
2016,Anderson,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2016,Anderson,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2016,Anderson,County,All Drug Overdose Deaths,41,Rate,,,No
2016,Anderson,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2016,Bedford,County,Stimulant Death,0,Count,,,No
2016,Bedford,County,Benzodiazepine Death,3,Count,,,No
2016,Bedford,County,Cocaine Death,0,Count,,,No
2016,Bedford,County,Fentanyl Death,0,Count,,,No
2016,Bedford,County,Heroin Death,0,Count,,,No
2016,Bedford,County,Opioid Death,1,Count,,,No
2016,Bedford,County,All Opioids,1,Count,,,No
2016,Bedford,County,Opioids and Any Stimulant,0,Count,,,No
2016,Bedford,County,All Opioids and Benzodiazepines,1,Count,,,No
2016,Bedford,County,All Drug Overdose Deaths,5,Count,,,No
2016,Bedford,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2016,Bedford,County,Stimulant Death,0,Rate,,,No
2016,Bedford,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2016,Bedford,County,Cocaine Death,0,Rate,,,No
2016,Bedford,County,Fentanyl Death,0,Rate,,,No
2016,Bedford,County,Heroin Death,0,Rate,,,No
2016,Bedford,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2016,Bedford,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2016,Bedford,County,Opioids and Any Stimulant,0,Rate,,,No
2016,Bedford,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2016,Bedford,County,All Drug Overdose Deaths,,Rate,,,No
2016,Bedford,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2016,Benton,County,Stimulant Death,0,Count,,,No
2016,Benton,County,Benzodiazepine Death,0,Count,,,No
2016,Benton,County,Cocaine Death,0,Count,,,No
2016,Benton,County,Fentanyl Death,0,Count,,,No
2016,Benton,County,Heroin Death,0,Count,,,No
2016,Benton,County,Opioid Death,0,Count,,,No
2016,Benton,County,All Opioids,1,Count,,,No
2016,Benton,County,Opioids and Any Stimulant,0,Count,,,No
2016,Benton,County,All Opioids and Benzodiazepines,0,Count,,,No
2016,Benton,County,All Drug Overdose Deaths,3,Count,,,No
2016,Benton,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2016,Benton,County,Stimulant Death,0,Rate,,,No
2016,Benton,County,Benzodiazepine Death,0,Rate,,,No
2016,Benton,County,Cocaine Death,0,Rate,,,No
2016,Benton,County,Fentanyl Death,0,Rate,,,No
2016,Benton,County,Heroin Death,0,Rate,,,No
2016,Benton,County,Opioid Death,0,Rate,,,No
2016,Benton,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2016,Benton,County,Opioids and Any Stimulant,0,Rate,,,No
2016,Benton,County,All Opioids and Benzodiazepines,0,Rate,,,No
2016,Benton,County,All Drug Overdose Deaths,,Rate,,,No
2016,Benton,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2016,Bledsoe,County,Stimulant Death,0,Count,,,No
2016,Bledsoe,County,Benzodiazepine Death,1,Count,,,No
2016,Bledsoe,County,Cocaine Death,0,Count,,,No
2016,Bledsoe,County,Fentanyl Death,0,Count,,,No
2016,Bledsoe,County,Heroin Death,0,Count,,,No
2016,Bledsoe,County,Opioid Death,2,Count,,,No
2016,Bledsoe,County,All Opioids,2,Count,,,No
2016,Bledsoe,County,Opioids and Any Stimulant,0,Count,,,No
2016,Bledsoe,County,All Opioids and Benzodiazepines,1,Count,,,No
2016,Bledsoe,County,All Drug Overdose Deaths,3,Count,,,No
2016,Bledsoe,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2016,Bledsoe,County,Stimulant Death,0,Rate,,,No
2016,Bledsoe,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2016,Bledsoe,County,Cocaine Death,0,Rate,,,No
2016,Bledsoe,County,Fentanyl Death,0,Rate,,,No
2016,Bledsoe,County,Heroin Death,0,Rate,,,No
2016,Bledsoe,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2016,Bledsoe,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2016,Bledsoe,County,Opioids and Any Stimulant,0,Rate,,,No
2016,Bledsoe,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2016,Bledsoe,County,All Drug Overdose Deaths,,Rate,,,No
2016,Bledsoe,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2016,Blount,County,Stimulant Death,1,Count,,,No
2016,Blount,County,Benzodiazepine Death,2,Count,,,No
2016,Blount,County,Cocaine Death,1,Count,,,No
2016,Blount,County,Fentanyl Death,2,Count,,,No
2016,Blount,County,Heroin Death,3,Count,,,No
2016,Blount,County,Opioid Death,14,Count,,,No
2016,Blount,County,All Opioids,21,Count,,,No
2016,Blount,County,Opioids and Any Stimulant,0,Count,,,No
2016,Blount,County,All Opioids and Benzodiazepines,2,Count,,,No
2016,Blount,County,All Drug Overdose Deaths,35,Count,,,No
2016,Blount,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2016,Blount,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2016,Blount,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2016,Blount,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2016,Blount,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2016,Blount,County,Drug Overdose Deaths Involving Heroin,,Rate,,,No
2016,Blount,County,Opioid Death,11,Rate,,,No
2016,Blount,County,All Opioids,17,Rate,,,No
2016,Blount,County,Opioids and Any Stimulant,0,Rate,,,No
2016,Blount,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2016,Blount,County,All Drug Overdose Deaths,26,Rate,,,No
2016,Blount,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2016,Bradley,County,Stimulant Death,3,Count,,,No
2016,Bradley,County,Benzodiazepine Death,1,Count,,,No
2016,Bradley,County,Cocaine Death,1,Count,,,No
2016,Bradley,County,Fentanyl Death,0,Count,,,No
2016,Bradley,County,Heroin Death,0,Count,,,No
2016,Bradley,County,Opioid Death,7,Count,,,No
2016,Bradley,County,All Opioids,7,Count,,,No
2016,Bradley,County,Opioids and Any Stimulant,1,Count,,,No
2016,Bradley,County,All Opioids and Benzodiazepines,1,Count,,,No
2016,Bradley,County,All Drug Overdose Deaths,16,Count,,,No
2016,Bradley,County,Psychostimulants with Abuse Potential (Including Methamphetamine),2,Count,,,No
